Data,"Tipo Residuo","Peso"
2020-08-19,"Papel","10680,00"
2020-08-19,"Plastico","11140,00"
2020-08-19,"Monstros","14300,00"
2020-08-19,"Residuos Limpeza","19080,00"
2020-08-19,"Restos Comida","4160,00"
2020-08-18,"Papel","16140,00"
2020-08-18,"Cortes de Jardim","112320,00"
2020-08-18,"Monstros","13720,00"
2020-08-18,"Indiferenciado","240500,00"
2020-08-18,"Restos Comida","3260,00"
2020-08-18,"Vidro","19000,00"
2020-08-18,"Plastico","11000,00"
2020-08-18,"Residuos Limpeza","16180,00"
2020-08-17,"Papel","26840,00"
2020-08-17,"Cortes de Jardim","86780,00"
2020-08-17,"Monstros","11340,00"
2020-08-17,"Vidro","13580,00"
2020-08-17,"Indiferenciado","248640,00"
2020-08-17,"Restos Comida","6680,00"
2020-08-17,"Residuos Limpeza","18000,00"
2020-08-17,"Plastico","1780,00"
2020-08-16,"Monstros","420,00"
2020-08-16,"Residuos Limpeza","2020,00"
2020-08-16,"Papel","6020,00"
2020-08-16,"Indiferenciado","213420,00"
2020-08-15,"Plastico","1080,00"
2020-08-15,"Indiferenciado","255680,00"
2020-08-15,"Cortes de Jardim","18160,00"
2020-08-15,"Papel","8400,00"
2020-08-15,"Restos Comida","3200,00"
2020-08-15,"Monstros","5440,00"
2020-08-15,"Residuos Limpeza","880,00"
2020-08-15,"Vidro","8700,00"
2020-08-14,"Monstros","14200,00"
2020-08-14,"Papel","6180,00"
2020-08-14,"Plastico","16040,00"
2020-08-14,"Residuos Limpeza","23660,00"
2020-08-14,"Restos Comida","3660,00"
2020-08-14,"Cortes de Jardim","88140,00"
2020-08-14,"Indiferenciado","245100,00"
2020-08-13,"Indiferenciado","226940,00"
2020-08-13,"Vidro","16780,00"
2020-08-13,"Residuos Limpeza","8880,00"
2020-08-13,"Restos Comida","2560,00"
2020-08-13,"Cortes de Jardim","97840,00"
2020-08-13,"Papel","29460,00"
2020-08-13,"Plastico","2720,00"
2020-08-13,"Monstros","15580,00"
2020-08-12,"Indiferenciado","232840,00"
2020-08-12,"Vidro","7320,00"
2020-08-12,"Restos Comida","4020,00"
2020-08-12,"Monstros","15540,00"
2020-08-12,"Papel","9220,00"
2020-08-12,"Plastico","9880,00"
2020-08-12,"Residuos Limpeza","15620,00"
2020-08-12,"Cortes de Jardim","80500,00"
2020-08-11,"Papel","2920,00"
2020-08-11,"Indiferenciado","244680,00"
2020-08-11,"Restos Comida","2680,00"
2020-08-11,"Plastico","23240,00"
2020-08-11,"Monstros","14460,00"
2020-08-11,"Cortes de Jardim","91500,00"
2020-08-11,"Vidro","9460,00"
2020-08-11,"Residuos Limpeza","23420,00"
2020-08-10,"Indiferenciado","242440,00"
2020-08-10,"Residuos Limpeza","10400,00"
2020-08-10,"Monstros","18380,00"
2020-08-10,"Vidro","19020,00"
2020-08-10,"Plastico","1980,00"
2020-08-10,"Cortes de Jardim","90980,00"
2020-08-10,"Papel","24380,00"
2020-08-10,"Restos Comida","6260,00"
2020-08-09,"Indiferenciado","233480,00"
2020-08-09,"Residuos Limpeza","1100,00"
2020-08-09,"Papel","3640,00"
2020-08-08,"Papel","20880,00"
2020-08-08,"Monstros","14600,00"
2020-08-08,"Cortes de Jardim","104760,00"
2020-08-08,"Vidro","19060,00"
2020-08-08,"Indiferenciado","255120,00"
2020-08-08,"Plastico","3060,00"
2020-08-08,"Residuos Limpeza","20920,00"
2020-08-08,"Restos Comida","2480,00"
2020-08-07,"Restos Comida","4140,00"
2020-08-07,"Plastico","16960,00"
2020-08-07,"Cortes de Jardim","90420,00"
2020-08-07,"Monstros","13860,00"
2020-08-07,"Papel","8640,00"
2020-08-07,"Indiferenciado","234500,00"
2020-08-07,"Residuos Limpeza","28800,00"
2020-08-06,"Monstros","19180,00"
2020-08-06,"Papel","23540,00"
2020-08-06,"Plastico","3260,00"
2020-08-06,"Restos Comida","2920,00"
2020-08-06,"Indiferenciado","238060,00"
2020-08-06,"Vidro","7540,00"
2020-08-06,"Cortes de Jardim","87320,00"
2020-08-06,"Residuos Limpeza","26800,00"
2020-08-05,"Cortes de Jardim","92540,00"
2020-08-05,"Papel","10780,00"
2020-08-05,"Monstros","15280,00"
2020-08-05,"Vidro","12960,00"
2020-08-05,"Plastico","13500,00"
2020-08-05,"Restos Comida","3240,00"
2020-08-05,"Residuos Limpeza","22820,00"
2020-08-05,"Indiferenciado","251380,00"
2020-08-04,"Residuos Limpeza","27100,00"
2020-08-04,"Plastico","20540,00"
2020-08-04,"Restos Comida","2620,00"
2020-08-04,"Monstros","11580,00"
2020-08-04,"Cortes de Jardim","94620,00"
2020-08-04,"Vidro","12780,00"
2020-08-04,"Indiferenciado","240960,00"
2020-08-04,"Papel","3300,00"
2020-08-03,"Residuos Limpeza","17520,00"
2020-08-03,"Indiferenciado","240060,00"
2020-08-03,"Cortes de Jardim","110020,00"
2020-08-03,"Vidro","15880,00"
2020-08-03,"Plastico","1380,00"
2020-08-03,"Papel","26940,00"
2020-08-03,"Restos Comida","6100,00"
2020-08-03,"Monstros","20340,00"
2020-08-02,"Indiferenciado","228780,00"
2020-08-02,"Residuos Limpeza","960,00"
2020-08-02,"Papel","2800,00"
2020-08-02,"Monstros","160,00"
2020-08-01,"Indiferenciado","254460,00"
2020-08-01,"Vidro","18220,00"
2020-08-01,"Papel","16820,00"
2020-08-01,"Restos Comida","2400,00"
2020-08-01,"Plastico","4840,00"
2020-08-01,"Monstros","12400,00"
2020-08-01,"Cortes de Jardim","91680,00"
2020-08-01,"Residuos Limpeza","31040,00"
2020-07-31,"Cortes de Jardim","124440,00"
2020-07-31,"Indiferenciado","250560,00"
2020-07-31,"Vidro","14580,00"
2020-07-31,"Restos Comida","3720,00"
2020-07-31,"Monstros","13620,00"
2020-07-31,"Residuos Limpeza","14100,00"
2020-07-31,"Papel","8580,00"
2020-07-31,"Plastico","15440,00"
2020-07-30,"Papel","21560,00"
2020-07-30,"Cortes de Jardim","123060,00"
2020-07-30,"Indiferenciado","248820,00"
2020-07-30,"Restos Comida","3380,00"
2020-07-30,"Monstros","17980,00"
2020-07-30,"Vidro","16640,00"
2020-07-30,"Plastico","2500,00"
2020-07-30,"Residuos Limpeza","118580,00"
2020-07-29,"Vidro","15340,00"
2020-07-29,"Cortes de Jardim","97100,00"
2020-07-29,"Monstros","14760,00"
2020-07-29,"Papel","10902,00"
2020-07-29,"Indiferenciado","241420,00"
2020-07-29,"Residuos Limpeza","70760,00"
2020-07-29,"Plastico","11400,00"
2020-07-29,"Restos Comida","3320,00"
2020-07-28,"Vidro","9320,00"
2020-07-28,"Monstros","12660,00"
2020-07-28,"Residuos Limpeza","17360,00"
2020-07-28,"Papel","2600,00"
2020-07-28,"Cortes de Jardim","116600,00"
2020-07-28,"Plastico","22980,00"
2020-07-28,"Restos Comida","2480,00"
2020-07-28,"Indiferenciado","251660,00"
2020-07-27,"Plastico","1940,00"
2020-07-27,"Restos Comida","5600,00"
2020-07-27,"Monstros","17100,00"
2020-07-27,"Indiferenciado","240580,00"
2020-07-27,"Cortes de Jardim","115400,00"
2020-07-27,"Papel","24800,00"
2020-07-27,"Residuos Limpeza","41400,00"
2020-07-27,"Vidro","12300,00"
2020-07-26,"Monstros","780,00"
2020-07-26,"Papel","3300,00"
2020-07-26,"Residuos Limpeza","1580,00"
2020-07-26,"Indiferenciado","236120,00"
2020-07-25,"Monstros","15100,00"
2020-07-25,"Residuos Limpeza","10680,00"
2020-07-25,"Cortes de Jardim","82960,00"
2020-07-25,"Plastico","3880,00"
2020-07-25,"Restos Comida","3140,00"
2020-07-25,"Papel","16780,00"
2020-07-25,"Vidro","13740,00"
2020-07-25,"Indiferenciado","239040,00"
2020-07-24,"Plastico","16440,00"
2020-07-24,"Papel","4180,00"
2020-07-24,"Monstros","15360,00"
2020-07-24,"Restos Comida","3660,00"
2020-07-24,"Residuos Limpeza","46640,00"
2020-07-24,"Indiferenciado","251400,00"
2020-07-24,"Cortes de Jardim","102540,00"
2020-07-24,"Vidro","9020,00"
2020-07-23,"Plastico","3040,00"
2020-07-23,"Restos Comida","3180,00"
2020-07-23,"Cortes de Jardim","91160,00"
2020-07-23,"Vidro","13660,00"
2020-07-23,"Monstros","14740,00"
2020-07-23,"Residuos Limpeza","82460,00"
2020-07-23,"Papel","28700,00"
2020-07-23,"Indiferenciado","238780,00"
2020-07-22,"Plastico","10640,00"
2020-07-22,"Residuos Limpeza","80960,00"
2020-07-22,"Indiferenciado","251180,00"
2020-07-22,"Monstros","22320,00"
2020-07-22,"Vidro","18180,00"
2020-07-22,"Restos Comida","2800,00"
2020-07-22,"Papel","12900,00"
2020-07-22,"Cortes de Jardim","100120,00"
2020-07-21,"Indiferenciado","247560,00"
2020-07-21,"Restos Comida","2620,00"
2020-07-21,"Plastico","26200,00"
2020-07-21,"Papel","6200,00"
2020-07-21,"Residuos Limpeza","920,00"
2020-07-21,"Cortes de Jardim","91760,00"
2020-07-21,"Vidro","14340,00"
2020-07-21,"Monstros","23500,00"
2020-07-20,"Indiferenciado","251720,00"
2020-07-20,"Vidro","10600,00"
2020-07-20,"Papel","25720,00"
2020-07-20,"Monstros","19240,00"
2020-07-20,"Plastico","1520,00"
2020-07-20,"Restos Comida","2160,00"
2020-07-20,"Cortes de Jardim","77100,00"
2020-07-20,"Residuos Limpeza","11400,00"
2020-07-19,"Indiferenciado","249760,00"
2020-07-19,"Papel","2540,00"
2020-07-19,"Residuos Limpeza","2120,00"
2020-07-19,"Plastico","220,00"
2020-07-18,"Cortes de Jardim","72340,00"
2020-07-18,"Indiferenciado","259700,00"
2020-07-18,"Vidro","13480,00"
2020-07-18,"Restos Comida","2200,00"
2020-07-18,"Papel","14800,00"
2020-07-18,"Plastico","4180,00"
2020-07-18,"Monstros","9000,00"
2020-07-18,"Residuos Limpeza","60780,00"
2020-07-17,"Cortes de Jardim","87200,00"
2020-07-17,"Vidro","8260,00"
2020-07-17,"Papel","5160,00"
2020-07-17,"Monstros","20440,00"
2020-07-17,"Indiferenciado","244180,00"
2020-07-17,"Restos Comida","3440,00"
2020-07-17,"Plastico","12740,00"
2020-07-17,"Residuos Limpeza","28060,00"
2020-07-16,"Indiferenciado","253820,00"
2020-07-16,"Plastico","3160,00"
2020-07-16,"Vidro","11260,00"
2020-07-16,"Monstros","14820,00"
2020-07-16,"Restos Comida","3040,00"
2020-07-16,"Papel","24020,00"
2020-07-16,"Cortes de Jardim","92480,00"
2020-07-16,"Residuos Limpeza","34320,00"
2020-07-15,"Cortes de Jardim","116940,00"
2020-07-15,"Residuos Limpeza","26040,00"
2020-07-15,"Indiferenciado","244480,00"
2020-07-15,"Plastico","11680,00"
2020-07-15,"Papel","13400,00"
2020-07-15,"Monstros","15280,00"
2020-07-15,"Vidro","16780,00"
2020-07-15,"Restos Comida","3280,00"
2020-07-14,"Indiferenciado","232660,00"
2020-07-14,"Plastico","23840,00"
2020-07-14,"Restos Comida","2580,00"
2020-07-14,"Cortes de Jardim","98920,00"
2020-07-14,"Papel","2780,00"
2020-07-14,"Monstros","18240,00"
2020-07-14,"Vidro","8920,00"
2020-07-14,"Residuos Limpeza","23660,00"
2020-07-13,"Papel","30180,00"
2020-07-13,"Cortes de Jardim","71400,00"
2020-07-13,"Monstros","15360,00"
2020-07-13,"Vidro","18400,00"
2020-07-13,"Indiferenciado","238720,00"
2020-07-13,"Plastico","1180,00"
2020-07-13,"Restos Comida","5820,00"
2020-07-13,"Residuos Limpeza","25140,00"
2020-07-12,"Residuos Limpeza","1820,00"
2020-07-12,"Papel","4580,00"
2020-07-12,"Indiferenciado","250420,00"
2020-07-11,"Plastico","5380,00"
2020-07-11,"Residuos Limpeza","33660,00"
2020-07-11,"Restos Comida","2340,00"
2020-07-11,"Monstros","12460,00"
2020-07-11,"Vidro","17680,00"
2020-07-11,"Indiferenciado","252640,00"
2020-07-11,"Cortes de Jardim","78300,00"
2020-07-11,"Papel","13500,00"
2020-07-10,"Residuos Limpeza","49340,00"
2020-07-10,"Restos Comida","3740,00"
2020-07-10,"Plastico","15840,00"
2020-07-10,"Papel","6180,00"
2020-07-10,"Indiferenciado","241060,00"
2020-07-10,"Cortes de Jardim","89600,00"
2020-07-10,"Vidro","8540,00"
2020-07-10,"Monstros","17580,00"
2020-07-09,"Indiferenciado","238120,00"
2020-07-09,"Plastico","1960,00"
2020-07-09,"Cortes de Jardim","94500,00"
2020-07-09,"Residuos Limpeza","54860,00"
2020-07-09,"Restos Comida","2720,00"
2020-07-09,"Papel","25400,00"
2020-07-09,"Vidro","18580,00"
2020-07-09,"Monstros","19620,00"
2020-07-08,"Residuos Limpeza","22500,00"
2020-07-08,"Cortes de Jardim","97820,00"
2020-07-08,"Indiferenciado","253120,00"
2020-07-08,"Papel","14100,00"
2020-07-08,"Vidro","5620,00"
2020-07-08,"Plastico","10460,00"
2020-07-08,"Restos Comida","3140,00"
2020-07-08,"Monstros","18080,00"
2020-07-07,"Indiferenciado","250960,00"
2020-07-07,"Vidro","7560,00"
2020-07-07,"Residuos Limpeza","11620,00"
2020-07-07,"Papel","2900,00"
2020-07-07,"Cortes de Jardim","54620,00"
2020-07-07,"Monstros","17520,00"
2020-07-07,"Plastico","22380,00"
2020-07-07,"Restos Comida","2440,00"
2020-07-06,"Indiferenciado","233240,00"
2020-07-06,"Vidro","21840,00"
2020-07-06,"Monstros","18000,00"
2020-07-06,"Cortes de Jardim","60620,00"
2020-07-06,"Papel","28760,00"
2020-07-06,"Restos Comida","5880,00"
2020-07-06,"Plastico","2360,00"
2020-07-06,"Residuos Limpeza","70660,00"
2020-07-05,"Indiferenciado","237760,00"
2020-07-05,"Monstros","1280,00"
2020-07-05,"Papel","3460,00"
2020-07-05,"Residuos Limpeza","1400,00"
2020-07-04,"Papel","13980,00"
2020-07-04,"Indiferenciado","248720,00"
2020-07-04,"Restos Comida","2900,00"
2020-07-04,"Residuos Limpeza","51420,00"
2020-07-04,"Plastico","6560,00"
2020-07-04,"Cortes de Jardim","78120,00"
2020-07-04,"Monstros","9180,00"
2020-07-03,"Indiferenciado","252320,00"
2020-07-03,"Monstros","15040,00"
2020-07-03,"Plastico","13660,00"
2020-07-03,"Residuos Limpeza","36060,00"
2020-07-03,"Vidro","9880,00"
2020-07-03,"Restos Comida","2640,00"
2020-07-03,"Papel","7240,00"
2020-07-03,"Cortes de Jardim","86940,00"
2020-07-02,"Indiferenciado","243580,00"
2020-07-02,"Monstros","15140,00"
2020-07-02,"Vidro","8100,00"
2020-07-02,"Cortes de Jardim","78500,00"
2020-07-02,"Plastico","3640,00"
2020-07-02,"Papel","27060,00"
2020-07-02,"Restos Comida","2780,00"
2020-07-02,"Residuos Limpeza","118280,00"
2020-07-01,"Papel","11200,00"
2020-07-01,"Plastico","14960,00"
2020-07-01,"Monstros","19000,00"
2020-07-01,"Cortes de Jardim","79120,00"
2020-07-01,"Vidro","15420,00"
2020-07-01,"Indiferenciado","241040,00"
2020-07-01,"Residuos Limpeza","39840,00"
2020-07-01,"Restos Comida","3840,00"
2020-06-30,"Cortes de Jardim","68920,00"
2020-06-30,"Papel","2960,00"
2020-06-30,"Plastico","20460,00"
2020-06-30,"Monstros","20500,00"
2020-06-30,"Restos Comida","2200,00"
2020-06-30,"Indiferenciado","248760,00"
2020-06-30,"Residuos Limpeza","24980,00"
2020-06-29,"Monstros","14420,00"
2020-06-29,"Residuos Limpeza","14040,00"
2020-06-29,"Restos Comida","4380,00"
2020-06-29,"Plastico","2760,00"
2020-06-29,"Papel","23060,00"
2020-06-29,"Vidro","18760,00"
2020-06-29,"Cortes de Jardim","67080,00"
2020-06-29,"Indiferenciado","250000,00"
2020-06-28,"Residuos Limpeza","1140,00"
2020-06-28,"Indiferenciado","225120,00"
2020-06-28,"Papel","6480,00"
2020-06-28,"Monstros","1220,00"
2020-06-27,"Restos Comida","2540,00"
2020-06-27,"Monstros","11760,00"
2020-06-27,"Cortes de Jardim","83420,00"
2020-06-27,"Residuos Limpeza","13580,00"
2020-06-27,"Plastico","3880,00"
2020-06-27,"Papel","17220,00"
2020-06-27,"Vidro","17260,00"
2020-06-27,"Indiferenciado","257040,00"
2020-06-26,"Residuos Limpeza","14080,00"
2020-06-26,"Cortes de Jardim","86940,00"
2020-06-26,"Indiferenciado","237420,00"
2020-06-26,"Monstros","20500,00"
2020-06-26,"Vidro","12340,00"
2020-06-26,"Papel","2300,00"
2020-06-26,"Plastico","16480,00"
2020-06-26,"Restos Comida","3420,00"
2020-06-25,"Residuos Limpeza","50880,00"
2020-06-25,"Vidro","16120,00"
2020-06-25,"Indiferenciado","240320,00"
2020-06-25,"Papel","25260,00"
2020-06-25,"Cortes de Jardim","70320,00"
2020-06-25,"Restos Comida","2460,00"
2020-06-25,"Monstros","20780,00"
2020-06-25,"Plastico","1740,00"
2020-06-24,"Indiferenciado","226500,00"
2020-06-24,"Vidro","8640,00"
2020-06-24,"Restos Comida","3340,00"
2020-06-24,"Cortes de Jardim","69420,00"
2020-06-24,"Monstros","22540,00"
2020-06-24,"Papel","10580,00"
2020-06-24,"Residuos Limpeza","57360,00"
2020-06-24,"Plastico","12280,00"
2020-06-23,"Cortes de Jardim","67800,00"
2020-06-23,"Vidro","11080,00"
2020-06-23,"Indiferenciado","237420,00"
2020-06-23,"Monstros","18340,00"
2020-06-23,"Residuos Limpeza","14420,00"
2020-06-23,"Restos Comida","2600,00"
2020-06-23,"Plastico","22740,00"
2020-06-23,"Papel","3260,00"
2020-06-22,"Papel","26800,00"
2020-06-22,"Cortes de Jardim","125780,00"
2020-06-22,"Monstros","17760,00"
2020-06-22,"Indiferenciado","233600,00"
2020-06-22,"Plastico","1640,00"
2020-06-22,"Restos Comida","5760,00"
2020-06-22,"Vidro","15120,00"
2020-06-22,"Residuos Limpeza","33340,00"
2020-06-21,"Papel","2120,00"
2020-06-21,"Monstros","2000,00"
2020-06-21,"Indiferenciado","235160,00"
2020-06-21,"Residuos Limpeza","2700,00"
2020-06-20,"Cortes de Jardim","75900,00"
2020-06-20,"Monstros","10920,00"
2020-06-20,"Vidro","19840,00"
2020-06-20,"Residuos Limpeza","21740,00"
2020-06-20,"Papel","16280,00"
2020-06-20,"Plastico","6580,00"
2020-06-20,"Restos Comida","2520,00"
2020-06-20,"Indiferenciado","250580,00"
2020-06-19,"Plastico","13740,00"
2020-06-19,"Vidro","11200,00"
2020-06-19,"Cortes de Jardim","95800,00"
2020-06-19,"Papel","2860,00"
2020-06-19,"Restos Comida","3020,00"
2020-06-19,"Monstros","16640,00"
2020-06-19,"Indiferenciado","235320,00"
2020-06-19,"Residuos Limpeza","15440,00"
2020-06-18,"Monstros","19440,00"
2020-06-18,"Papel","26060,00"
2020-06-18,"Plastico","2800,00"
2020-06-18,"Restos Comida","2820,00"
2020-06-18,"Cortes de Jardim","113240,00"
2020-06-18,"Vidro","11460,00"
2020-06-18,"Residuos Limpeza","13560,00"
2020-06-18,"Indiferenciado","231040,00"
2020-06-17,"Residuos Limpeza","21220,00"
2020-06-17,"Papel","9000,00"
2020-06-17,"Plastico","9880,00"
2020-06-17,"Monstros","19200,00"
2020-06-17,"Cortes de Jardim","98840,00"
2020-06-17,"Restos Comida","2820,00"
2020-06-17,"Indiferenciado","233920,00"
2020-06-17,"Vidro","22380,00"
2020-06-16,"Monstros","24700,00"
2020-06-16,"Papel","2720,00"
2020-06-16,"Plastico","23720,00"
2020-06-16,"Restos Comida","2820,00"
2020-06-16,"Residuos Limpeza","23900,00"
2020-06-16,"Indiferenciado","249620,00"
2020-06-16,"Vidro","11900,00"
2020-06-16,"Cortes de Jardim","96960,00"
2020-06-15,"Restos Comida","5040,00"
2020-06-15,"Plastico","680,00"
2020-06-15,"Monstros","19260,00"
2020-06-15,"Cortes de Jardim","84260,00"
2020-06-15,"Vidro","23720,00"
2020-06-15,"Residuos Limpeza","38040,00"
2020-06-15,"Papel","31620,00"
2020-06-15,"Indiferenciado","232720,00"
2020-06-14,"Residuos Limpeza","1000,00"
2020-06-14,"Indiferenciado","235020,00"
2020-06-14,"Monstros","1160,00"
2020-06-14,"Papel","2340,00"
2020-06-13,"Indiferenciado","240940,00"
2020-06-13,"Papel","8220,00"
2020-06-13,"Residuos Limpeza","6480,00"
2020-06-13,"Cortes de Jardim","17900,00"
2020-06-13,"Plastico","3680,00"
2020-06-13,"Monstros","3800,00"
2020-06-12,"Vidro","20680,00"
2020-06-12,"Indiferenciado","222320,00"
2020-06-12,"Cortes de Jardim","86760,00"
2020-06-12,"Monstros","16220,00"
2020-06-12,"Papel","5640,00"
2020-06-12,"Residuos Limpeza","14060,00"
2020-06-12,"Restos Comida","3280,00"
2020-06-12,"Plastico","18720,00"
2020-06-11,"Residuos Limpeza","560,00"
2020-06-11,"Indiferenciado","240820,00"
2020-06-11,"Vidro","11460,00"
2020-06-11,"Monstros","5080,00"
2020-06-11,"Plastico","8240,00"
2020-06-11,"Restos Comida","1800,00"
2020-06-11,"Papel","27320,00"
2020-06-11,"Cortes de Jardim","29460,00"
2020-06-10,"Indiferenciado","234760,00"
2020-06-10,"Cortes de Jardim","17480,00"
2020-06-10,"Papel","2820,00"
2020-06-10,"Monstros","4940,00"
2020-06-10,"Residuos Limpeza","6240,00"
2020-06-09,"Cortes de Jardim","94280,00"
2020-06-09,"Papel","6760,00"
2020-06-09,"Monstros","15040,00"
2020-06-09,"Vidro","2700,00"
2020-06-09,"Indiferenciado","246720,00"
2020-06-09,"Residuos Limpeza","13400,00"
2020-06-09,"Plastico","26080,00"
2020-06-09,"Restos Comida","2360,00"
2020-06-08,"Indiferenciado","241800,00"
2020-06-08,"Papel","25880,00"
2020-06-08,"Plastico","4340,00"
2020-06-08,"Monstros","12900,00"
2020-06-08,"Restos Comida","5300,00"
2020-06-08,"Vidro","15840,00"
2020-06-08,"Cortes de Jardim","79280,00"
2020-06-08,"Residuos Limpeza","12460,00"
2020-06-07,"Indiferenciado","245150,00"
2020-06-07,"Residuos Limpeza","1000,00"
2020-06-07,"Papel","3040,00"
2020-06-07,"Monstros","180,00"
2020-06-06,"Indiferenciado","253140,00"
2020-06-06,"Cortes de Jardim","99140,00"
2020-06-06,"Papel","14820,00"
2020-06-06,"Restos Comida","2400,00"
2020-06-06,"Monstros","14640,00"
2020-06-06,"Plastico","4140,00"
2020-06-06,"Residuos Limpeza","11940,00"
2020-06-06,"Vidro","15860,00"
2020-06-05,"Plastico","15980,00"
2020-06-05,"Monstros","16940,00"
2020-06-05,"Cortes de Jardim","85580,00"
2020-06-05,"Papel","3520,00"
2020-06-05,"Indiferenciado","248900,00"
2020-06-05,"Vidro","9320,00"
2020-06-05,"Restos Comida","3000,00"
2020-06-05,"Residuos Limpeza","13440,00"
2020-06-04,"Cortes de Jardim","89000,00"
2020-06-04,"Restos Comida","2380,00"
2020-06-04,"Monstros","20500,00"
2020-06-04,"Plastico","2040,00"
2020-06-04,"Papel","25480,00"
2020-06-04,"Residuos Limpeza","15480,00"
2020-06-04,"Vidro","13260,00"
2020-06-04,"Indiferenciado","239780,00"
2020-06-03,"Plastico","12700,00"
2020-06-03,"Restos Comida","2540,00"
2020-06-03,"Monstros","22180,00"
2020-06-03,"Vidro","19340,00"
2020-06-03,"Papel","12180,00"
2020-06-03,"Indiferenciado","250380,00"
2020-06-03,"Cortes de Jardim","88420,00"
2020-06-03,"Residuos Limpeza","19880,00"
2020-06-02,"Monstros","20000,00"
2020-06-02,"Vidro","12440,00"
2020-06-02,"Cortes de Jardim","85360,00"
2020-06-02,"Plastico","25760,00"
2020-06-02,"Restos Comida","2340,00"
2020-06-02,"Residuos Limpeza","14860,00"
2020-06-02,"Indiferenciado","268720,00"
2020-06-02,"Papel","6560,00"
2020-06-01,"Residuos Limpeza","40960,00"
2020-06-01,"Papel","24920,00"
2020-06-01,"Plastico","3780,00"
2020-06-01,"Cortes de Jardim","80800,00"
2020-06-01,"Restos Comida","3740,00"
2020-06-01,"Vidro","20740,00"
2020-06-01,"Monstros","20820,00"
2020-06-01,"Indiferenciado","258360,00"
2020-05-31,"Monstros","1380,00"
2020-05-31,"Residuos Limpeza","2380,00"
2020-05-31,"Indiferenciado","250900,00"
2020-05-31,"Papel","2780,00"
2020-05-30,"Residuos Limpeza","14540,00"
2020-05-30,"Indiferenciado","267140,00"
2020-05-30,"Vidro","17680,00"
2020-05-30,"Papel","16000,00"
2020-05-30,"Cortes de Jardim","91340,00"
2020-05-30,"Monstros","19000,00"
2020-05-30,"Restos Comida","2040,00"
2020-05-30,"Plastico","4500,00"
